datetime,open,rate
2015-04-24,2.352,0.2558
2015-04-27,2.38,1.1905
2015-04-28,2.321,-2.479
2015-04-29,2.362,1.7665
2015-04-30,2.376,0.5927
2015-05-04,2.393,0.7155
2015-05-05,2.313,-3.3431
2015-05-06,2.287,-1.1241
2015-05-07,2.245,-1.8365
2015-05-08,2.325,3.5635
2015-05-11,2.415,3.871
2015-05-12,2.465,2.0704
2015-05-13,2.474,0.3651
2015-05-14,2.466,-0.3234
2015-05-15,2.447,-0.7705
2015-05-18,2.494,1.9207
2015-05-19,2.557,2.5261
2015-05-20,2.598,1.6034
2015-05-21,2.684,3.3102
2015-05-22,2.727,1.6021
2015-05-25,2.789,2.2736
2015-05-26,2.84,1.8286
2015-05-27,2.867,0.9507
2015-05-28,2.692,-6.1039
2015-05-29,2.722,1.1144
2015-06-01,2.861,5.1065
2015-06-02,2.977,4.0545
2015-06-03,2.994,0.571
2015-06-04,2.99,-0.1336
2015-06-05,3.039,1.6388
2015-06-08,3.013,-0.8555
2015-06-09,3.01,-0.0996
2015-06-10,3.064,1.794
2015-06-11,3.095,1.0117
2015-06-12,3.134,1.2601
2015-06-15,3.08,-1.723
2015-06-16,2.969,-3.6039
2015-06-17,3.026,1.9198
2015-06-18,2.929,-3.2056
2015-06-19,2.744,-6.3161
2015-06-23,2.778,1.2391
2015-06-24,2.836,2.0878
2015-06-25,2.732,-3.6671
2015-06-26,2.515,-7.9429
2015-06-29,2.261,-10.0994
2015-06-30,2.359,4.3344
2015-07-01,2.255,-4.4086
2015-07-02,2.135,-5.3215
2015-07-03,2.031,-4.8712
2015-07-06,2.012,-0.9355
2015-07-07,1.893,-5.9145
2015-07-08,1.85,-2.2715
2015-07-09,1.892,2.2703
2015-07-10,1.976,4.4397
2015-07-13,2.065,4.504
2015-07-14,2.093,1.3559
2015-07-15,2.001,-4.3956
2015-07-16,2.043,2.099
2015-07-17,2.148,5.1395
2015-07-20,2.186,1.7691
2015-07-21,2.215,1.3266
2015-07-22,2.24,1.1287
2015-07-23,2.296,2.5
2015-07-24,2.264,-1.3937
2015-07-27,2.105,-7.023
2015-07-28,2.071,-1.6152
2015-07-29,2.16,4.2974
2015-07-30,2.108,-2.4074
2015-07-31,2.094,-0.6641
2015-08-03,2.049,-2.149
2015-08-04,2.141,4.49
2015-08-05,2.121,-0.9341
2015-08-06,2.11,-0.5186
2015-08-07,2.161,2.4171
2015-08-10,2.249,4.0722
2015-08-11,2.257,0.3557
2015-08-12,2.231,-1.152
2015-08-13,2.28,2.1963
2015-08-14,2.301,0.9211
2015-08-17,2.339,1.6515
2015-08-18,2.177,-6.926
2015-08-19,2.217,1.8374
2015-08-20,2.147,-3.1574
2015-08-21,2.044,-4.7974
2015-08-24,1.899,-7.0939
2015-08-25,1.773,-6.6351
2015-08-26,1.718,-3.1021
2015-08-27,1.777,3.4342
2015-08-28,1.87,5.2335
2015-08-31,1.814,-2.9947
2015-09-01,1.719,-5.237
2015-09-02,1.706,-0.7563
2015-09-07,1.715,0.5275
2015-09-08,1.776,3.5569
2015-09-09,1.821,2.5338
2015-09-10,1.802,-1.0434
2015-09-11,1.812,0.5549
2015-09-14,1.693,-6.5673
2015-09-15,1.584,-6.4383
2015-09-16,1.683,6.25
2015-09-17,1.658,-1.4854
2015-09-18,1.677,1.146
2015-09-21,1.734,3.3989
2015-09-22,1.747,0.7497
2015-09-23,1.724,-1.3165
2015-09-24,1.748,1.3921
2015-09-25,1.692,-3.2037
2015-09-28,1.72,1.6548
2015-09-29,1.694,-1.5116
2015-09-30,1.702,0.4723
2015-10-08,1.77,3.9953
2015-10-09,1.799,1.6384
2015-10-12,1.87,3.9466
2015-10-13,1.89,1.0695
2015-10-14,1.868,-1.164
2015-10-15,1.925,3.0514
2015-10-16,1.954,1.5065
2015-10-19,1.954,0.0
2015-10-20,1.989,1.7912
2015-10-21,1.871,-5.9326
2015-10-22,1.944,3.9017
2015-10-23,1.991,2.4177
2015-10-26,2.006,0.7534
2015-10-27,2.021,0.7478
2015-10-28,1.977,-2.1771
2015-10-29,1.99,0.6576
2015-10-30,1.987,-0.1508
2015-11-02,1.954,-1.6608
2015-11-03,1.952,-0.1024
2015-11-04,2.047,4.8668
2015-11-05,2.051,0.1954
2015-11-06,2.1,2.3891
2015-11-09,2.127,1.2857
2015-11-10,2.137,0.4701
2015-11-11,2.163,1.2167
2015-11-12,2.164,0.0462
2015-11-13,2.128,-1.6636
2015-11-16,2.168,1.8797
2015-11-17,2.153,-0.6919
2015-11-18,2.124,-1.347
2015-11-19,2.178,2.5424
2015-11-20,2.205,1.2397
2015-11-23,2.191,-0.6349
2015-11-24,2.209,0.8215
2015-11-25,2.245,1.6297
2015-11-26,2.231,-0.6236
2015-11-27,2.099,-5.9166
2015-11-30,2.111,0.5717
2015-12-01,2.119,0.379
2015-12-02,2.11,-0.4247
2015-12-03,2.155,2.1327
2015-12-04,2.135,-0.9281
2015-12-07,2.159,1.1241
2015-12-08,2.11,-2.2696
2015-12-09,2.104,-0.2844
2015-12-10,2.096,-0.3802
2015-12-11,2.079,-0.8111
2015-12-14,2.115,1.7316
2015-12-15,2.131,0.7565
2015-12-16,2.137,0.2816
2015-12-17,2.19,2.4801
2015-12-18,2.188,-0.0913
2015-12-21,2.214,1.1883
2015-12-22,2.231,0.7678
2015-12-23,2.207,-1.0758
2015-12-24,2.205,-0.0906
2015-12-25,2.218,0.5896
2015-12-28,2.168,-2.2543
2015-12-29,2.19,1.0148
2015-12-30,2.209,0.8676
2015-12-31,2.176,-1.4939
2016-01-04,2.001,-8.0423
2016-01-05,1.983,-0.8996
2016-01-06,2.031,2.4206
2016-01-07,1.866,-8.1241
2016-01-08,1.896,1.6077
2016-01-11,1.779,-6.1709
2016-01-12,1.786,0.3935
2016-01-13,1.725,-3.4155
2016-01-14,1.782,3.3043
2016-01-15,1.722,-3.367
2016-01-18,1.743,1.2195
2016-01-19,1.803,3.4423
2016-01-20,1.784,-1.0538
2016-01-21,1.719,-3.6435
2016-01-22,1.747,1.6289
2016-01-25,1.765,1.0303
2016-01-26,1.644,-6.8555
2016-01-27,1.63,-0.8516
2016-01-28,1.562,-4.1718
2016-01-29,1.617,3.5211
2016-02-01,1.605,-0.7421
2016-02-02,1.658,3.3022
2016-02-03,1.666,0.4825
2016-02-04,1.696,1.8007
2016-02-05,1.68,-0.9434
2016-02-15,1.68,0.0
2016-02-16,1.744,3.8095
2016-02-17,1.76,0.9174
2016-02-18,1.755,-0.2841
2016-02-19,1.762,0.3989
2016-02-22,1.793,1.7594
2016-02-23,1.782,-0.6135
2016-02-24,1.797,0.8418
2016-02-25,1.66,-7.6238
2016-02-26,1.672,0.7229
2016-02-29,1.597,-4.4856
2016-03-01,1.632,2.1916
2016-03-02,1.71,4.7794
2016-03-03,1.711,0.0585
2016-03-04,1.668,-2.5132
2016-03-07,1.702,2.0384
2016-03-08,1.709,0.4113
2016-03-09,1.672,-2.165
2016-03-10,1.647,-1.4952
2016-03-11,1.646,-0.0607
2016-03-14,1.701,3.3414
2016-03-15,1.691,-0.5879
2016-03-16,1.673,-1.0645
2016-03-17,1.727,3.2277
2016-03-18,1.781,3.1268
2016-03-21,1.82,2.1898
2016-03-22,1.815,-0.2747
2016-03-23,1.827,0.6612
2016-03-24,1.804,-1.2589
2016-03-25,1.817,0.7206
2016-03-28,1.806,-0.6054
2016-03-29,1.773,-1.8272
2016-03-30,1.835,3.4969
2016-03-31,1.837,0.109
2016-04-01,1.828,-0.4899
2016-04-05,1.872,2.407
2016-04-06,1.885,0.6944
2016-04-07,1.855,-1.5915
2016-04-08,1.841,-0.7547
2016-04-11,1.879,2.0641
2016-04-12,1.865,-0.7451
2016-04-13,1.889,1.2869
2016-04-14,1.905,0.847
2016-04-15,1.902,-0.1575
2016-04-18,1.878,-1.2618
2016-04-19,1.883,0.2662
2016-04-20,1.81,-3.8768
2016-04-21,1.799,-0.6077
2016-04-22,1.81,0.6115
2016-04-25,1.804,-0.3315
2016-04-26,1.821,0.9424
2016-04-27,1.819,-0.1098
2016-04-28,1.814,-0.2749
2016-04-29,1.813,-0.0551
2016-05-03,1.862,2.7027
2016-05-04,1.862,0.0
2016-05-05,1.868,0.3222
2016-05-06,1.804,-3.4261
2016-05-09,1.75,-2.9933
2016-05-10,1.755,0.2857
2016-05-11,1.756,0.057
2016-05-12,1.761,0.2847
2016-05-13,1.758,-0.1704
2016-05-16,1.787,1.6496
2016-05-17,1.78,-0.3917
2016-05-18,1.735,-2.5281
2016-05-19,1.74,0.2882
2016-05-20,1.758,1.0345
2016-05-23,1.779,1.1945
2016-05-24,1.763,-0.8994
2016-05-25,1.754,-0.5105
2016-05-26,1.76,0.3421
2016-05-27,1.76,0.0
2016-05-30,1.752,-0.4545
2016-05-31,1.821,3.9384
2016-06-01,1.826,0.2746
2016-06-02,1.838,0.6572
2016-06-03,1.846,0.4353
2016-06-06,1.85,0.2167
2016-06-07,1.847,-0.1622
2016-06-08,1.842,-0.2707
2016-06-13,1.765,-4.1802
2016-06-14,1.766,0.0567
2016-06-15,1.817,2.8879
2016-06-16,1.807,-0.5504
2016-06-17,1.821,0.7748
2016-06-20,1.827,0.3295
2016-06-21,1.81,-0.9305
2016-06-22,1.837,1.4917
2016-06-23,1.83,-0.3811
2016-06-24,1.811,-1.0383
2016-06-27,1.852,2.2639
2016-06-28,1.871,1.0259
2016-06-29,1.875,0.2138
2016-06-30,1.879,0.2133
2016-07-01,1.882,0.1597
2016-07-04,1.924,2.2317
2016-07-05,1.94,0.8316
2016-07-06,1.947,0.3608
2016-07-07,1.953,0.3082
2016-07-08,1.948,-0.256
2016-07-11,1.943,-0.2567
2016-07-12,1.968,1.2867
2016-07-13,1.994,1.3211
2016-07-14,1.998,0.2006
2016-07-15,1.996,-0.1001
2016-07-18,1.995,-0.0501
2016-07-19,1.996,0.0501
2016-07-20,1.996,0.0
2016-07-21,2.009,0.6513
2016-07-22,1.99,-0.9457
2016-07-25,1.994,0.201
2016-07-26,2.021,1.3541
2016-07-27,1.942,-3.909
2016-07-28,1.951,0.4634
2016-07-29,1.939,-0.6151
2016-08-01,1.921,-0.9283
2016-08-02,1.939,0.937
2016-08-03,1.953,0.722
2016-08-04,1.96,0.3584
2016-08-05,1.953,-0.3571
2016-08-08,1.977,1.2289
2016-08-09,1.991,0.7081
2016-08-10,1.982,-0.452
2016-08-11,1.957,-1.2614
2016-08-12,1.98,1.1753
2016-08-15,2.024,2.2222
2016-08-16,2.029,0.247
2016-08-17,2.037,0.3943
2016-08-18,2.04,0.1473
2016-08-19,2.045,0.2451
2016-08-22,2.025,-0.978
2016-08-23,2.024,-0.0494
2016-08-24,2.028,0.1976
2016-08-25,2.018,-0.4931
2016-08-26,2.026,0.3964
2016-08-29,2.036,0.4936
2016-08-30,2.037,0.0491
2016-08-31,2.042,0.2455
2016-09-01,2.026,-0.7835
2016-09-02,2.019,-0.3455
2016-09-05,2.034,0.7429
2016-09-06,2.064,1.4749
2016-09-07,2.062,-0.0969
2016-09-08,2.068,0.291
2016-09-09,2.058,-0.4836
2016-09-12,2.011,-2.2838
2016-09-13,2.015,0.1989
2016-09-14,2.0,-0.7444
2016-09-19,2.022,1.1
2016-09-20,2.024,0.0989
2016-09-21,2.027,0.1482
2016-09-22,2.045,0.888
2016-09-23,2.039,-0.2934
2016-09-26,2.005,-1.6675
2016-09-27,2.021,0.798
2016-09-28,2.02,-0.0495
2016-09-29,2.026,0.297
2016-09-30,2.034,0.3949
2016-10-10,2.067,1.6224
2016-10-11,2.074,0.3387
2016-10-12,2.07,-0.1929
2016-10-13,2.07,0.0
2016-10-14,2.072,0.0966
2016-10-17,2.057,-0.7239
2016-10-18,2.085,1.3612
2016-10-19,2.079,-0.2878
2016-10-20,2.084,0.2405
2016-10-21,2.077,-0.3359
2016-10-24,2.097,0.9629
2016-10-25,2.106,0.4292
2016-10-26,2.095,-0.5223
2016-10-27,2.094,-0.0477
2016-10-28,2.076,-0.8596
2016-10-31,2.075,-0.0482
2016-11-01,2.09,0.7229
2016-11-02,2.075,-0.7177
2016-11-03,2.081,0.2892
2016-11-04,2.073,-0.3844
2016-11-07,2.081,0.3859
2016-11-08,2.09,0.4325
2016-11-09,2.075,-0.7177
2016-11-10,2.102,1.3012
2016-11-11,2.114,0.5709
2016-11-14,2.118,0.1892
2016-11-15,2.128,0.4721
2016-11-16,2.131,0.141
2016-11-17,2.131,0.0
2016-11-18,2.123,-0.3754
2016-11-21,2.123,0.0
2016-11-22,2.143,0.9421
2016-11-23,2.134,-0.42
2016-11-24,2.129,-0.2343
2016-11-25,2.138,0.4227
2016-11-28,2.147,0.421
2016-11-29,2.132,-0.6986
2016-11-30,2.126,-0.2814
2016-12-01,2.146,0.9407
2016-12-02,2.116,-1.3979
2016-12-05,2.111,-0.2363
2016-12-06,2.11,-0.0474
2016-12-07,2.135,1.1848
2016-12-08,2.122,-0.6089
2016-12-09,2.121,-0.0471
2016-12-12,2.041,-3.7718
2016-12-13,2.053,0.5879
2016-12-14,2.038,-0.7306
2016-12-15,2.048,0.4907
2016-12-16,2.063,0.7324
2016-12-19,2.065,0.0969
2016-12-20,2.057,-0.3874
2016-12-21,2.068,0.5348
2016-12-22,2.065,-0.1451
2016-12-23,2.046,-0.9201
2016-12-26,2.049,0.1466
2016-12-27,2.047,-0.0976
2016-12-28,2.043,-0.1954
2016-12-29,2.04,-0.1468
2016-12-30,2.042,0.098
2016-12-31,2.042,0.0
2017-01-03,2.06,0.8815
2017-01-04,2.085,1.2136
2017-01-05,2.086,0.048
2017-01-06,2.077,-0.4314
2017-01-09,2.09,0.6259
2017-01-10,2.085,-0.2392
2017-01-11,2.067,-0.8633
2017-01-12,2.049,-0.8708
2017-01-13,2.024,-1.2201
2017-01-16,1.981,-2.1245
2017-01-17,2.0,0.9591
2017-01-18,1.999,-0.05
2017-01-19,1.994,-0.2501
2017-01-20,2.016,1.1033
2017-01-23,2.031,0.744
2017-01-24,2.027,-0.1969
2017-01-25,2.034,0.3453
2017-01-26,2.05,0.7866
2017-02-03,2.04,-0.4878
2017-02-06,2.056,0.7843
2017-02-07,2.055,-0.0486
2017-02-08,2.066,0.5353
2017-02-09,2.08,0.6776
2017-02-10,2.085,0.2404
2017-02-13,2.093,0.3837
2017-02-14,2.096,0.1433
2017-02-15,2.071,-1.1927
2017-02-16,2.087,0.7726
2017-02-17,2.069,-0.8625
2017-02-20,2.096,1.305
2017-02-21,2.114,0.8588
2017-02-22,2.129,0.7096
2017-02-23,2.13,0.047
2017-02-24,2.128,-0.0939
2017-02-27,2.112,-0.7519
2017-02-28,2.122,0.4735
2017-03-01,2.127,0.2356
2017-03-02,2.116,-0.5172
2017-03-03,2.119,0.1418
2017-03-06,2.138,0.8966
2017-03-07,2.136,-0.0935
2017-03-08,2.129,-0.3277
2017-03-09,2.113,-0.7515
2017-03-10,2.119,0.284
2017-03-13,2.137,0.8495
2017-03-14,2.138,0.0468
2017-03-15,2.135,-0.1403
2017-03-16,2.158,1.0773
2017-03-17,2.143,-0.6951
2017-03-20,2.148,0.2333
2017-03-21,2.152,0.1862
2017-03-22,2.148,-0.1859
2017-03-23,2.151,0.1397
2017-03-24,2.168,0.7903
2017-03-27,2.158,-0.4613
2017-03-28,2.152,-0.278
2017-03-29,2.145,-0.3253
2017-03-30,2.114,-1.4452
2017-03-31,2.122,0.3784
2017-04-05,2.165,2.0264
2017-04-06,2.175,0.4619
2017-04-07,2.186,0.5057
2017-04-10,2.184,-0.0915
2017-04-11,2.199,0.6868
2017-04-12,2.179,-0.9095
2017-04-13,2.194,0.6884
2017-04-14,2.165,-1.3218
2017-04-17,2.146,-0.8776
2017-04-18,2.134,-0.5592
2017-04-19,2.116,-0.8435
2017-04-20,2.121,0.2363
2017-04-21,2.107,-0.6601
2017-04-24,2.061,-2.1832
2017-04-25,2.067,0.2911
2017-04-26,2.076,0.4354
2017-04-27,2.085,0.4335
2017-04-28,2.096,0.5276
2017-05-02,2.094,-0.0954
2017-05-03,2.086,-0.382
2017-05-04,2.075,-0.5273
2017-05-05,2.048,-1.3012
2017-05-08,2.013,-1.709
2017-05-09,2.027,0.6955
2017-05-10,1.994,-1.628
2017-05-11,1.992,-0.1003
2017-05-12,1.986,-0.3012
2017-05-15,1.995,0.4532
2017-05-16,2.032,1.8546
2017-05-17,2.033,0.0492
2017-05-18,2.02,-0.6394
2017-05-19,2.014,-0.297
2017-05-22,1.988,-1.291
2017-05-23,1.946,-2.1127
2017-05-24,1.955,0.4625
2017-05-25,1.966,0.5627
2017-05-26,1.961,-0.2543
2017-05-31,1.956,-0.255
2017-06-01,1.913,-2.1984
2017-06-02,1.93,0.8887
2017-06-05,1.944,0.7254
2017-06-06,1.951,0.3601
2017-06-07,1.986,1.794
2017-06-08,1.985,-0.0504
2017-06-09,1.99,0.2519
2017-06-12,1.97,-1.005
2017-06-13,1.995,1.269
2017-06-14,1.99,-0.2506
2017-06-15,2.012,1.1055
2017-06-16,2.011,-0.0497
2017-06-19,2.023,0.5967
2017-06-20,2.03,0.346
2017-06-21,2.033,0.1478
2017-06-22,2.004,-1.4265
2017-06-23,2.01,0.2994
2017-06-26,2.052,2.0896
2017-06-27,2.052,0.0
2017-06-28,2.047,-0.2437
2017-06-29,2.058,0.5374
2017-06-30,2.065,0.3401
2017-07-03,2.09,1.2107
2017-07-04,2.079,-0.5263
2017-07-05,2.097,0.8658
2017-07-06,2.1,0.1431
2017-07-07,2.118,0.8571
2017-07-10,2.116,-0.0944
2017-07-11,2.09,-1.2287
2017-07-12,2.096,0.2871
2017-07-13,2.099,0.1431
2017-07-14,2.091,-0.3811
2017-07-17,2.015,-3.6346
2017-07-18,2.038,1.1414
2017-07-19,2.079,2.0118
2017-07-20,2.096,0.8177
2017-07-21,2.102,0.2863
2017-07-24,2.117,0.7136
2017-07-25,2.111,-0.2834
2017-07-26,2.113,0.0947
2017-07-27,2.118,0.2366
2017-07-28,2.129,0.5194
2017-07-31,2.16,1.4561
2017-08-01,2.154,-0.2778
2017-08-02,2.146,-0.3714
2017-08-03,2.155,0.4194
2017-08-04,2.144,-0.5104
2017-08-07,2.168,1.1194
2017-08-08,2.17,0.0923
2017-08-09,2.183,0.5991
2017-08-10,2.169,-0.6413
2017-08-11,2.118,-2.3513
2017-08-14,2.154,1.6997
2017-08-15,2.16,0.2786
2017-08-16,2.162,0.0926
2017-08-17,2.176,0.6475
2017-08-18,2.173,-0.1379
2017-08-21,2.187,0.6443
2017-08-22,2.182,-0.2286
2017-08-23,2.164,-0.8249
2017-08-24,2.149,-0.6932
2017-08-25,2.178,1.3495
2017-08-28,2.202,1.1019
2017-08-29,2.197,-0.2271
2017-08-30,2.213,0.7283
2017-08-31,2.216,0.1356
2017-09-01,2.237,0.9477
2017-09-04,2.249,0.5364
2017-09-05,2.25,0.0445
2017-09-06,2.26,0.4444
2017-09-07,2.248,-0.531
2017-09-08,2.253,0.2224
2017-09-11,2.271,0.7989
2017-09-12,2.265,-0.2642
2017-09-13,2.277,0.5298
2017-09-14,2.274,-0.1318
2017-09-15,2.256,-0.7916
2017-09-18,2.282,1.1525
2017-09-19,2.275,-0.3067
2017-09-20,2.298,1.011
2017-09-21,2.281,-0.7398
2017-09-22,2.267,-0.6138
2017-09-25,2.242,-1.1028
2017-09-26,2.246,0.1784
2017-09-27,2.267,0.935
2017-09-28,2.262,-0.2206
2017-09-29,2.281,0.84
2017-10-09,2.316,1.5344
2017-10-10,2.328,0.5181
2017-10-11,2.315,-0.5584
2017-10-12,2.312,-0.1296
2017-10-13,2.332,0.8651
2017-10-16,2.306,-1.1149
2017-10-17,2.306,0.0
2017-10-18,2.291,-0.6505
2017-10-19,2.267,-1.0476
2017-10-20,2.289,0.9704
2017-10-23,2.306,0.7427
2017-10-24,2.305,-0.0434
2017-10-25,2.324,0.8243
2017-10-26,2.338,0.6024
2017-10-27,2.324,-0.5988
2017-10-30,2.291,-1.42
2017-10-31,2.303,0.5238
2017-11-01,2.298,-0.2171
2017-11-02,2.273,-1.0879
2017-11-03,2.254,-0.8359
2017-11-06,2.285,1.3753
2017-11-07,2.294,0.3939
2017-11-08,2.296,0.0872
2017-11-09,2.31,0.6098
2017-11-10,2.328,0.7792
2017-11-13,2.344,0.6873
2017-11-14,2.328,-0.6826
2017-11-15,2.31,-0.7732
2017-11-16,2.325,0.6494
2017-11-17,2.259,-2.8387
2017-11-20,2.283,1.0624
2017-11-21,2.291,0.3504
2017-11-22,2.279,-0.5238
2017-11-23,2.227,-2.2817
2017-11-24,2.224,-0.1347
2017-11-27,2.196,-1.259
2017-11-28,2.235,1.776
2017-11-29,2.254,0.8501
2017-11-30,2.237,-0.7542
2017-12-01,2.254,0.7599
2017-12-04,2.248,-0.2662
2017-12-05,2.199,-2.1797
2017-12-06,2.207,0.3638
2017-12-07,2.191,-0.725
2017-12-08,2.215,1.0954
2017-12-11,2.245,1.3544
2017-12-12,2.225,-0.8909
2017-12-13,2.237,0.5393
2017-12-14,2.238,0.0447
2017-12-15,2.215,-1.0277
2017-12-18,2.205,-0.4515
2017-12-19,2.225,0.907
2017-12-20,2.208,-0.764
2017-12-21,2.221,0.5888
2017-12-22,2.22,-0.045
2017-12-25,2.2,-0.9009
2017-12-26,2.216,0.7273
2017-12-27,2.198,-0.8123
2017-12-28,2.209,0.5005
2017-12-29,2.23,0.9507
2017-12-31,2.23,0
2018-01-02,2.255,1.1211
2018-01-03,2.273,0.7982
2018-01-04,2.285,0.5279
2018-01-05,2.293,0.3501
2018-01-08,2.312,0.8286
2018-01-09,2.309,-0.1298
2018-01-10,2.303,-0.2599
2018-01-11,2.305,0.0868
2018-01-12,2.297,-0.3471
2018-01-15,2.257,-1.7414
2018-01-16,2.279,0.9747
2018-01-17,2.255,-1.0531
2018-01-18,2.265,0.4435
2018-01-19,2.257,-0.3532
2018-01-22,2.284,1.1963
2018-01-23,2.29,0.2627
2018-01-24,2.295,0.2183
2018-01-25,2.293,-0.0871
2018-01-26,2.297,0.1744
2018-01-29,2.282,-0.653
2018-01-30,2.288,0.2629
2018-01-31,2.257,-1.3549
2018-02-01,2.193,-2.8356
2018-02-02,2.207,0.6384
2018-02-05,2.206,-0.0453
2018-02-06,2.099,-4.8504
2018-02-07,2.095,-0.1906
2018-02-08,2.11,0.716
2018-02-09,2.036,-3.5071
2018-02-12,2.078,2.0629
2018-02-13,2.092,0.6737
2018-02-14,2.098,0.2868
2018-02-22,2.148,2.3832
2018-02-23,2.16,0.5587
2018-02-26,2.205,2.0833
2018-02-27,2.193,-0.5442
2018-02-28,2.197,0.1824
2018-03-01,2.218,0.9558
2018-03-02,2.206,-0.541
2018-03-05,2.204,-0.0907
2018-03-06,2.238,1.5426
2018-03-07,2.213,-1.1171
2018-03-08,2.229,0.723
2018-03-09,2.252,1.0319
2018-03-12,2.284,1.421
2018-03-13,2.268,-0.7005
2018-03-14,2.249,-0.8377
2018-03-15,2.237,-0.5336
2018-03-16,2.223,-0.6258
2018-03-19,2.213,-0.4498
2018-03-20,2.215,0.0904
2018-03-21,2.199,-0.7223
2018-03-22,2.186,-0.5912
2018-03-23,2.062,-5.6725
2018-03-26,2.097,1.6974
2018-03-27,2.14,2.0505
2018-03-28,2.114,-1.215
2018-03-29,2.142,1.3245
2018-03-30,2.167,1.1671
2018-04-02,2.168,0.0461
2018-04-03,2.151,-0.7841
2018-04-04,2.135,-0.7438
2018-04-09,2.133,-0.0937
2018-04-10,2.156,1.0783
2018-04-11,2.169,0.603
2018-04-12,2.161,-0.3688
2018-04-13,2.152,-0.4165
2018-04-16,2.141,-0.5112
2018-04-17,2.092,-2.2887
2018-04-18,2.118,1.2428
2018-04-19,2.137,0.8971
2018-04-20,2.099,-1.7782
2018-04-23,2.084,-0.7146
2018-04-24,2.133,2.3512
2018-04-25,2.141,0.3751
2018-04-26,2.109,-1.4946
2018-04-27,2.114,0.2371
2018-05-02,2.122,0.3784
2018-05-03,2.143,0.9896
2018-05-04,2.15,0.3266
2018-05-07,2.191,1.907
2018-05-08,2.197,0.2738
2018-05-09,2.194,-0.1365
2018-05-10,2.2,0.2735
2018-05-11,2.177,-1.0455
2018-05-14,2.179,0.0919
2018-05-15,2.203,1.1014
2018-05-16,2.196,-0.3177
2018-05-17,2.186,-0.4554
2018-05-18,2.194,0.366
2018-05-21,2.221,1.2306
2018-05-22,2.232,0.4953
2018-05-23,2.203,-1.2993
2018-05-24,2.193,-0.4539
2018-05-25,2.175,-0.8208
2018-05-28,2.167,-0.3678
2018-05-29,2.141,-1.1998
2018-05-30,2.092,-2.2887
2018-05-31,2.121,1.3862
2018-06-01,2.094,-1.273
2018-06-04,2.094,0.0
2018-06-05,2.126,1.5282
2018-06-06,2.129,0.1411
2018-06-07,2.116,-0.6106
2018-06-08,2.095,-0.9924
2018-06-11,2.081,-0.6683
2018-06-12,2.109,1.3455
2018-06-13,2.079,-1.4225
2018-06-14,2.075,-0.1924
2018-06-15,2.039,-1.7349
2018-06-19,1.943,-4.7082
2018-06-20,1.972,1.4925
2018-06-21,1.941,-1.572
2018-06-22,1.972,1.5971
2018-06-25,1.962,-0.5071
2018-06-26,1.97,0.4077
2018-06-27,1.947,-1.1675
2018-06-28,1.929,-0.9245
2018-06-29,1.99,3.1623
2018-06-30,1.99,0
2018-07-02,1.957,-1.6583
2018-07-03,1.978,1.0731
2018-07-04,1.947,-1.5672
2018-07-05,1.894,-2.7221
2018-07-06,1.896,0.1056
2018-07-09,1.943,2.4789
2018-07-10,1.959,0.8235
2018-07-11,1.923,-1.8377
2018-07-12,1.977,2.8081
2018-07-13,1.996,0.9611
2018-07-16,1.994,-0.1002
2018-07-17,1.992,-0.1003
2018-07-18,1.974,-0.9036
2018-07-19,1.957,-0.8612
2018-07-20,1.978,1.0731
2018-07-23,1.993,0.7583
2018-07-24,2.026,1.6558
2018-07-25,2.029,0.1481
2018-07-26,2.008,-1.035
2018-07-27,2.001,-0.3486
2018-07-30,1.984,-0.8496
2018-07-31,1.985,0.0504
2018-08-01,1.949,-1.8136
2018-08-02,1.915,-1.7445
2018-08-03,1.897,-0.9399
2018-08-06,1.855,-2.214
2018-08-07,1.902,2.5337
2018-08-08,1.872,-1.5773
2018-08-09,1.919,2.5107
2018-08-10,1.927,0.4169
2018-08-13,1.938,0.5708
2018-08-14,1.929,-0.4644
2018-08-15,1.893,-1.8663
2018-08-16,1.875,-0.9509
2018-08-17,1.846,-1.5467
2018-08-20,1.857,0.5959
2018-08-21,1.88,1.2386
2018-08-22,1.862,-0.9574
2018-08-23,1.868,0.3222
2018-08-24,1.862,-0.3212
2018-08-27,1.907,2.4168
2018-08-28,1.913,0.3146
2018-08-29,1.901,-0.6273
2018-08-30,1.874,-1.4203
2018-08-31,1.856,-0.9605
2018-09-03,1.863,0.3772
2018-09-04,1.878,0.8052
2018-09-05,1.846,-1.7039
2018-09-06,1.836,-0.5417
2018-09-07,1.837,0.0545
2018-09-10,1.805,-1.742
2018-09-11,1.8,-0.277
2018-09-12,1.793,-0.3889
2018-09-13,1.806,0.725
2018-09-14,1.788,-0.9967
2018-09-17,1.762,-1.4541
2018-09-18,1.796,1.9296
2018-09-19,1.818,1.2249
2018-09-20,1.816,-0.11
2018-09-21,1.844,1.5419
2018-09-25,1.836,-0.4338
2018-09-26,1.845,0.4902
2018-09-27,1.83,-0.813
2018-09-28,1.846,0.8743
2018-10-08,1.785,-3.3044
2018-10-09,1.785,0.0
2018-10-10,1.785,0.0
2018-10-11,1.673,-6.2745
2018-10-12,1.671,-0.1195
2018-10-15,1.64,-1.8552
2018-10-16,1.601,-2.378
2018-10-17,1.611,0.6246
2018-10-18,1.568,-2.6691
2018-10-19,1.618,3.1888
2018-10-22,1.697,4.8826
2018-10-23,1.666,-1.8268
